abnormal_time,abnormalpattern_noerror_ranked,abnormalpattern_error_ranked,inject_time,inject_pod,inject_type
2022-08-23 13:03,"[{'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '121_122', 'score': 0.2268907563025211, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.2268907563025211, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': 0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_92', 'score': -0.05882352941176472, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '84_100', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '84_82'}, {'events': '101_102', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '101_32', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_103', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '89_90'}]","[{'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '153_188', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '153_154'}]",2022-08-23 13:02:09,checkoutservice-578fcf4766-9csqn,exception
2022-08-23 13:04,"[{'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '121_122', 'score': 0.303030303030303, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.303030303030303, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': 0.23809523809523814, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 0.12182522600086099, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 0.12182522600086099, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': 0.12182522600086099, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 0.07978212111502714, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': -0.051948051948051965, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.051948051948051965, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '153_188', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '153_154'}]",2022-08-23 13:02:09,checkoutservice-578fcf4766-9csqn,exception
2022-08-23 13:11,"[{'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '2_109', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '113_114', 'score': -0.8, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '127_128', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '127_171', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '129_130', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '129_169', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_132', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_179', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '153_154', 'score': -0.8, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '153_189', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '153_154'}]",2022-08-23 13:10:36,checkoutservice-578fcf4766-9csqn,return
2022-08-23 13:12,"[{'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '121_122', 'score': 0.2520325203252032, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.2520325203252032, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': 0.1847133757961783, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 0.0949423247559893, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 0.0949423247559893, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': 0.0949423247559893, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 0.06449511400651464, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '110_4', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_112', 'score': -0.05882352941176472, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '153_189', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '153_154'}]",2022-08-23 13:10:36,checkoutservice-578fcf4766-9csqn,return
2022-08-23 13:20,"[{'events': '148_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '144_121', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '144_145', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '140_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '140_119', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '144_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '152_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '152_123', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '136_137', 'score': 1.0, 'deepth': 3, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '136_141', 'score': 1.0, 'deepth': 3, 'pod': 'checkoutservice-578fcf4766-9csqn'}]",[],2022-08-23 13:19:06,checkoutservice-578fcf4766-9csqn,cpu_consumed
2022-08-23 13:21,"[{'events': '148_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '144_121', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '144_145', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '140_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '140_119', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '144_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '152_184', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '152_123', 'score': 1.0, 'deepth': 4, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '136_137', 'score': 1.0, 'deepth': 3, 'pod': 'checkoutservice-578fcf4766-9csqn'}, {'events': '136_141', 'score': 1.0, 'deepth': 3, 'pod': 'checkoutservice-578fcf4766-9csqn'}]",[],2022-08-23 13:19:06,checkoutservice-578fcf4766-9csqn,cpu_consumed
2022-08-23 13:28,"[{'events': '75_184', 'score': 1.0, 'deepth': 3, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '22_184', 'score': 1.0, 'deepth': 3, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '72_73', 'score': 1.0, 'deepth': 2, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '72_19', 'score': 1.0, 'deepth': 2, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '18_19', 'score': 1.0, 'deepth': 2, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '2_107', 'score': -0.2542372881355932, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '121_122', 'score': -0.2432432432432432, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.2432432432432432, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.2075471698113207, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_92', 'score': -0.19999999999999996, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}]",[],2022-08-23 13:27:51,currencyservice-cf787dd48-vpjrd,cpu_contention
2022-08-23 13:29,"[{'events': '75_184', 'score': 1.0, 'deepth': 3, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '22_184', 'score': 1.0, 'deepth': 3, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '72_73', 'score': 1.0, 'deepth': 2, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '72_19', 'score': 1.0, 'deepth': 2, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '18_19', 'score': 1.0, 'deepth': 2, 'pod': 'currencyservice-cf787dd48-vpjrd'}, {'events': '121_122', 'score': -0.6727272727272727, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.6727272727272727, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.641025641025641, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_107', 'score': -0.6086956521739131, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '2_3', 'score': -0.578125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}]",[],2022-08-23 13:27:51,currencyservice-cf787dd48-vpjrd,cpu_contention
2022-08-23 13:38,"[{'events': '2_107', 'score': -0.29824561403508776, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '106_92', 'score': -0.2705882352941177, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': -0.2705882352941177, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '84_100', 'score': -0.2705882352941177, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '84_82'}, {'events': '101_102', 'score': -0.2705882352941177, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '101_32', 'score': -0.2705882352941177, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_103', 'score': -0.2705882352941177, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '89_90'}, {'events': '91_105', 'score': -0.2705882352941177, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '91_93'}, {'events': '85_86', 'score': -0.23236514522821572, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_87', 'score': -0.23236514522821572, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 13:37:08,currencyservice-cf787dd48-vpjrd,network_delay
2022-08-23 13:39,"[{'events': '121_122', 'score': -0.33333333333333337, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.33333333333333337, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.30612244897959184, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_107', 'score': -0.27586206896551724, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': -0.2623376623376623, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.2623376623376623, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_90', 'score': -0.2623376623376623, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_86', 'score': -0.2611464968152867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_87', 'score': -0.2611464968152867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_92', 'score': -0.2558139534883721, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}]",[],2022-08-23 13:37:08,currencyservice-cf787dd48-vpjrd,network_delay
2022-08-23 13:46,"[{'events': '121_122', 'score': -0.16455696202531644, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.16455696202531644, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.15315315315315314, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 13:45:53,emailservice-55fdc5b988-f6xth,cpu_contention
2022-08-23 13:47,"[{'events': '182_184', 'score': 1.0, 'deepth': 2, 'pod': 'emailservice-55fdc5b988-f6xth'}, {'events': '2_76', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_107', 'score': -0.07246376811594202, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '121_122', 'score': 0.061224489795918435, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.061224489795918435, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_3', 'score': 0.05607476635514019, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '14_15', 'score': 0.05607476635514019, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '14_51', 'score': 0.05607476635514019, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 13:45:53,emailservice-55fdc5b988-f6xth,cpu_contention
2022-08-23 13:55,"[{'events': '2_76', 'score': 0.08737864077669899, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.08737864077669899, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.08737864077669899, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_3', 'score': 0.05607476635514019, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '14_15', 'score': 0.05607476635514019, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '14_51', 'score': 0.05607476635514019, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '55_56', 'score': 0.05555555555555558, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '59_60', 'score': 0.05555555555555558, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '63_64', 'score': 0.05555555555555558, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.05263157894736836, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}]",[],2022-08-23 13:54:37,emailservice-55fdc5b988-f6xth,network_delay
2022-08-23 13:56,"[{'events': '2_76', 'score': 0.18965517241379315, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.18965517241379315, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.18965517241379315, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_132', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_179', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '133_134', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '137_138', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 13:54:37,emailservice-55fdc5b988-f6xth,network_delay
2022-08-23 14:04,"[{'events': '182_184', 'score': 1.0, 'deepth': 2, 'pod': 'emailservice-55fdc5b988-f6xth'}, {'events': '2_109', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_132', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_179', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '133_134', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '137_138', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '141_142', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '149_150', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:03:48,emailservice-55fdc5b988-f6xth,cpu_consumed
2022-08-23 14:05,"[{'events': '182_184', 'score': 1.0, 'deepth': 2, 'pod': 'emailservice-55fdc5b988-f6xth'}, {'events': '2_76', 'score': 0.17543859649122817, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.17543859649122817, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.17543859649122817, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_132', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '131_179', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '133_134', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:03:48,emailservice-55fdc5b988-f6xth,cpu_consumed
2022-08-23 14:13,"[{'events': '121_122', 'score': 0.14814814814814814, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.14814814814814814, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': 0.14666666666666672, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:12:52,paymentservice-9cdb6588f-554sm,network_delay
2022-08-23 14:14,"[{'events': '121_122', 'score': -0.05747126436781613, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.05747126436781613, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': -0.05652173913043479, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.05652173913043479, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_90', 'score': -0.05652173913043479, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_107', 'score': 0.05128205128205132, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.049180327868852514, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_92', 'score': 0.04424778761061954, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': 0.04424778761061954, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_100', 'score': 0.04424778761061954, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:12:52,paymentservice-9cdb6588f-554sm,network_delay
2022-08-23 14:22,"[{'events': '178_184', 'score': 1.0, 'deepth': 2, 'pod': 'paymentservice-9cdb6588f-554sm'}, {'events': '2_109', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_126', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_175', 'score': 0.18181818181818188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:21:54,paymentservice-9cdb6588f-554sm,cpu_contention
2022-08-23 14:23,"[{'events': '178_184', 'score': 1.0, 'deepth': 2, 'pod': 'paymentservice-9cdb6588f-554sm'}, {'events': '2_76', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_3', 'score': 0.03809523809523818, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '14_15', 'score': 0.03809523809523818, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '14_51', 'score': 0.03809523809523818, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '55_56', 'score': 0.036437246963562764, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '59_60', 'score': 0.036437246963562764, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '63_64', 'score': 0.036437246963562764, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:21:54,paymentservice-9cdb6588f-554sm,cpu_contention
