abnormal_time,inject_pod,inject_time,inject_type,normal_time,root_cause,nezha_rank,inject_comp_tdiff,result_list_string
2022-08-23 15:40,shippingservice-7b598fc7d-lmggd,2022-08-23 15:38:52,network_delay,2022-08-23 17:00,['NetworkP90(ms)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[QuoteByCountFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromCount] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[GetQuote] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[ShipOrder] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: NetworkP90(ms)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: NetworkP90(ms)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.8235294117647058- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd"
2022-08-23 15:48,shippingservice-7b598fc7d-lmggd,2022-08-23 15:47:43,cpu_contention,2022-08-23 17:00,['CpuUsageRate(%)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[QuoteByCountFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromCount] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[GetQuote] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[ShipOrder] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)"
2022-08-23 15:49,shippingservice-7b598fc7d-lmggd,2022-08-23 15:47:43,cpu_contention,2022-08-23 17:00,['CpuUsageRate(%)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[QuoteByCountFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromCount] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[GetQuote] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[ShipOrder] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)"
2022-08-23 15:57,shippingservice-7b598fc7d-lmggd,2022-08-23 15:56:24,cpu_consumed,2022-08-23 17:00,['CpuUsageRate(%)'],1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[QuoteByCountFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromCount] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[GetQuote] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[ShipOrder] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)"
2022-08-23 15:58,shippingservice-7b598fc7d-lmggd,2022-08-23 15:56:24,cpu_consumed,2022-08-23 17:00,['CpuUsageRate(%)'],1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[QuoteByCountFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/QuoteByCountFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromFloat] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromFloat start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 8- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[CreateQuoteFromCount] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/CreateQuoteFromCount start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 7- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[GetQuote] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/GetQuote start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 6- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:>[ShipOrder] received request
- Actual Event Trace:
    From: shippingservice hipstershop.ShippingService/ShipOrder start
    To: CpuUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 5- Affected Pod: shippingservice-7b598fc7d-lmggd
- Resource Alert: CpuUsageRate(%)"
2022-08-23 16:06,adservice-5f6585d649-fnmft,2022-08-23 16:05:02,network_delay,2022-08-23 17:00,['NetworkP90(ms)'],-1,1,Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
2022-08-23 16:07,adservice-5f6585d649-fnmft,2022-08-23 16:05:02,network_delay,2022-08-23 17:00,['NetworkP90(ms)'],-1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Getting supported currencies...
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.7- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Received conversion request
    To: currencyservice hipstershop.CurrencyService/GetCurrencyData start
- Abnormal Score: 0.6744186046511628- Trace Depth: 3- Affected Pod: currencyservice-cf787dd48-vpjrd"
2022-08-23 16:14,adservice-5f6585d649-fnmft,2022-08-23 16:13:38,return,2022-08-23 17:00,"['Received ad request', 'No context provided']",1,1,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> No context provided. Constructe random Ads start
- Abnormal Score: 0.6835443037974683- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: adservice hipstershop.AdService/getRandomAds start
    To: MemoryUsageRate(%)
- Abnormal Score: 0.6835443037974683- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Query items successfully.
    To: adservice hipstershop.AdService/getRandomAds end
- Abnormal Score: 0.6835443037974683- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad complete
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request home complete
- Abnormal Score: 0.6835443037974683- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
2022-08-23 16:15,adservice-5f6585d649-fnmft,2022-08-23 16:13:38,return,2022-08-23 17:00,"['Received ad request', 'No context provided']",1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> No context provided. Constructe random Ads start
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: adservice hipstershop.AdService/getRandomAds start
    To: MemoryUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Query items successfully.
    To: adservice hipstershop.AdService/getRandomAds end
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad complete
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request home complete
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
2022-08-23 16:23,adservice-5f6585d649-fnmft,2022-08-23 16:22:53,exception,2022-08-23 17:00,"['Received ad request', 'No context provided']",-1,1,Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
2022-08-23 16:24,adservice-5f6585d649-fnmft,2022-08-23 16:22:53,exception,2022-08-23 17:00,"['Received ad request', 'No context provided']",1,2,"Ranked ambigous patterns (by comparing normal event traces with current faulty event traces)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Received ad request (context words=<:ITEM:>
    To: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> No context provided. Constructe random Ads start
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: adservice hipstershop.AdService/getRandomAds start
    To: MemoryUsageRate(%)
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: <:NUM:>:<:NUM:>:<:NUM:>.<:NUM:> INFO - TraceID: <:TRACEID:> SpanID: <:SPANID:> Query items successfully.
    To: adservice hipstershop.AdService/getRandomAds end
- Abnormal Score: 1.0- Trace Depth: 4- Affected Pod: adservice-5f6585d649-fnmft
- Resource Alert: MemoryUsageRate(%)
Pattern 1:
- Expected Event Trace:
    From: TraceID: <:TRACEID:> SpanID: <:SPANID:> Choose Ad complete
    To: TraceID: <:TRACEID:> SpanID: <:SPANID:> Request home complete
- Abnormal Score: 1.0- Trace Depth: 1- Affected Pod: frontend-579b9bff58-t2dbm"
